review_id,user_id,movie_id,review_text,rating,review_date
9883,1503,2691,"It was a amazing film, I couldn't get enough of it! Definitely a must-see.",4.1,6/24/2022
9884,1790,846,"The movie was fine. It wasn’t anything special, but it was enjoyable.",3.8,6/7/2023
9885,972,3709,This film was incredible from beginning to end. Truly an unforgettable experience!,5,1/5/2025
9886,167,8457,"The movie was average, it didn’t really impress me, but it was fine.",3.5,4/8/2023
9887,1790,5618,"It’s an nothing special movie. I didn’t feel strongly about it, but it was okay.",3.3,12/10/2024
9888,372,1918,A poor film that I regret watching. It was just too disappointed.,1.4,11/12/2022
9889,990,2056,"A total bad. The movie was regret, and I had high hopes that were let down.",2.8,9/16/2022
9890,1282,8354,"I couldn’t get into the movie. It was poor, and the acting was regret.",0.3,2/25/2022
9891,1047,2537,It felt like a disappointing experience. The movie was regret and boring.,1.6,12/2/2023
9892,1083,4172,"It was a must-see film, I couldn't get enough of it! Definitely a must-see.",4.8,1/31/2022
9893,1736,5237,I would say this movie was predictable. A total waste of time.,0.4,5/3/2024
9894,84,5534,"I didn’t like it. The storyline was predictable, and the acting was regret.",2,7/27/2023
9895,206,7561,"I regret watching this. The plot was disappointing, and the whole movie felt frustrated.",0.9,4/29/2023
9896,772,5256,"I was really disappointed by this movie. It was waste of time, and regret ruined it.",1.3,9/1/2024
9897,1523,2092,A regret film that I regret watching. It was just too regret.,2,12/4/2024
9898,1608,404,"It’s okay, but I wouldn’t call it amazing. Just mediocre.",3.2,10/9/2022
9899,1555,739,"I didn’t like it. The storyline was regret, and the acting was frustrated.",2.1,10/1/2024
9900,312,1673,This movie was a real disappointment. I wouldn’t recommend it to anyone.,2,9/3/2023
9901,879,4782,"A fantastic movie that’s so good, I would recommend it to everyone.",4.6,11/13/2023
9902,261,3707,"I thought the movie was mediocre, it was fine, but not mind-blowing.",3.5,8/4/2022
9903,974,1696,"The film was horrible, not worth watching. The plot was regret.",2.4,2/12/2022
9904,93,474,"The film was average, not particularly great, but I didn’t hate it.",3.2,7/1/2023
9905,67,4578,"I didn’t like it. The storyline was poor, and the acting was disappointed.",2.8,10/17/2024
9906,1314,1755,"This movie was horrible, I didn’t enjoy it at all. frustrated was just bad.",2,2/26/2024
9907,1175,1864,A disappointing film that I regret watching. It was just too frustrated.,2.4,8/23/2024
9908,72,7149,"The film was regret, not worth watching. The plot was regret.",2.4,6/6/2022
9909,646,7755,A bad film that I regret watching. It was just too frustrated.,2.7,7/16/2023
9910,1753,5402,A disappointing film that I regret watching. It was just too regret.,0.3,8/18/2024
9911,647,7772,"This was a boring movie, the pacing was regret and it felt so slow.",1.4,9/10/2022
9912,1250,398,"It was a fine movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.5,8/7/2022
9913,1787,4028,"It’s could be better, but I wouldn’t call it amazing. Just mediocre.",3.4,3/12/2023
9914,126,4948,"The film was mediocre, not particularly great, but I didn’t hate it.",3.7,5/13/2024
9915,1252,6623,"The movie was could be better, nothing that stood out or impressed me.",3.9,6/18/2022
9916,1123,2330,"It’s an alright enough movie. I didn’t feel strongly about it, but it was okay.",3.7,10/26/2022
9917,1780,7503,"I found this movie to be disappointing, disappointing at best.",2.7,5/2/2023
9918,1224,2032,"This movie was mediocre, mediocre for a casual watch, but nothing exceptional.",3.2,5/25/2022
9919,405,1535,"What a great film! I really enjoyed this movie, totally worth watching.",4.9,2/29/2024
9920,1283,6508,"I thought this film would be good, but it turned out to be horrible.",1.7,3/25/2024
9921,1786,4525,"An nothing special film, but nothing to write home about.",3.9,2/24/2024
9922,871,6377,A horrible film that I regret watching. It was just too frustrated.,2,6/13/2023
9923,400,7559,"It’s could be better, but I wouldn’t call it amazing. Just mediocre.",3.4,6/24/2023
9924,1733,3726,I didn’t like this film at all. The horrible was awful and the plot was frustrated.,0.2,4/23/2022
9925,1242,438,"The movie was average, nothing that stood out or impressed me.",3.2,5/8/2023
9926,135,8609,"Such a highly recommend film. If you haven't seen it, you should definitely watch it.",4.7,11/18/2024
9927,1338,2533,"It’s an mediocre movie. I didn’t feel strongly about it, but it was okay.",3.5,9/13/2023
9928,205,2426,"This was a terrible movie, the pacing was disappointed and it felt so slow.",2.1,6/10/2024
9929,169,8098,"The movie was alright enough, nothing that stood out or impressed me.",3.5,1/20/2023
9930,240,133,"I didn’t like it. The storyline was waste of time, and the acting was regret.",2.9,7/29/2022
9931,607,8134,"This was a okay movie. I wouldn’t mind watching it again, but it’s not amazing.",3.5,6/5/2022
9932,974,6003,"I couldn’t get into the movie. It was predictable, and the acting was frustrated.",0.4,1/12/2024
9933,900,417,This movie was absolutely great! I loved it and would recommend it to anyone!,4.2,5/28/2022
9934,339,7045,"The movie was fine. It wasn’t anything special, but it was enjoyable.",3.1,10/6/2023
9935,1110,4630,"I thought this film would be good, but it turned out to be horrible.",0.1,5/17/2023
9936,271,1241,This is an nothing special movie that might be worth watching if you're looking for something light.,3.3,4/20/2024
9937,1731,841,"This movie was boring, I didn’t enjoy it at all. frustrated was just bad.",2.1,5/26/2023
9938,781,3814,This is a must-watch movie! It's truly great.,4.4,6/25/2023
9939,1771,1751,"The movie was could be better. It wasn’t anything special, but it was enjoyable.",3.6,5/30/2024
9940,847,119,What an loved film! This was truly amazing and I highly recommend it.,4.9,10/30/2022
9941,1645,1613,"It was a alright film. I wasn’t totally sold on it, but it was okay.",3.3,3/9/2024
9942,285,2142,"The movie was okay, it didn’t really impress me, but it was fine.",3.3,11/1/2022
9943,1379,4025,"I found this movie to be regret, disappointing at best.",1,3/24/2024
9944,539,8512,"This was a waste of time movie, the pacing was frustrated and it felt so slow.",0,12/1/2022
9945,1123,736,"It was a wonderful film, I couldn't get enough of it! Definitely a must-see.",4.2,8/29/2022
9946,1441,595,"I couldn’t get into the movie. It was poor, and the acting was frustrated.",1.6,11/30/2024
9947,498,7445,"A total poor. The movie was regret, and I had high hopes that were let down.",2,6/20/2024
9948,1173,5057,"A amazing movie that’s so good, I would recommend it to everyone.",5,4/14/2024
9949,1239,1937,"It was a fantastic film, I couldn't get enough of it! Definitely a must-see.",4.3,7/16/2024
9950,1294,1582,"What a great film! I really enjoyed this movie, totally worth watching.",4.5,9/11/2024
9951,326,845,"A total predictable. The movie was regret, and I had high hopes that were let down.",2.9,5/17/2022
9952,1062,476,"I didn’t like it. The storyline was horrible, and the acting was regret.",2.1,7/10/2022
9953,780,6776,"I couldn’t get into the movie. It was waste of time, and the acting was regret.",0.9,8/19/2024
9954,955,1793,"Incredible! This movie was must-see, every second was worth it.",4.9,5/30/2023
9955,1761,843,"It was a fine movie. I wouldn’t say it was amazing, but it wasn’t bad either.",3.4,7/7/2022
9956,1327,3775,This is a must-watch movie! It's truly loved.,4.1,8/1/2022
9957,11,2134,This film was great from beginning to end. Truly an unforgettable experience!,4.1,3/19/2024
9958,35,5916,"I was really disappointed by this movie. It was predictable, and regret ruined it.",0.7,8/17/2023
9959,1189,5177,"I couldn’t get into the movie. It was terrible, and the acting was frustrated.",2.3,6/29/2022
9960,1130,435,"I felt the film was nothing special. It’s okay for a one-time watch, but nothing more.",3.9,4/10/2023
9961,529,6012,This is a wonderful movie that will keep you hooked till the end.,4,12/8/2022
9962,628,5775,"The movie was could be better. It wasn’t anything special, but it was enjoyable.",3.3,6/3/2024
9963,1399,7136,"This was a could be better movie. I wouldn’t mind watching it again, but it’s not amazing.",3.1,9/22/2024
9964,1015,6942,This is a loved movie that will keep you hooked till the end.,4.6,7/21/2022
9965,558,5482,"It’s average, watchable but not worth a repeat viewing.",3.4,5/21/2024
9966,1048,7485,This is a must-watch movie! It's truly wonderful.,4.7,3/31/2024
9967,1497,582,"I thought this film would be good, but it turned out to be terrible.",2.3,12/11/2022
9968,1117,1699,"This movie was nothing special, mediocre for a casual watch, but nothing exceptional.",3.6,3/30/2023
9969,85,2464,"The movie was fine. It wasn’t anything special, but it was enjoyable.",3.2,10/22/2022
9970,1210,3149,"Overall, it was good enough, I wasn’t too impressed, but it wasn’t terrible either.",4,1/30/2022
9971,1637,6439,"It was a best film, I couldn't get enough of it! Definitely a must-see.",4.8,11/17/2023
9972,246,6073,A must-see journey from start to credits. Highly recommend watching.,4.9,5/26/2022
9973,1134,6185,"This movie was boring, I didn’t enjoy it at all. disappointed was just bad.",0.6,7/12/2024
9974,1173,6969,This film was wonderful from beginning to end. Truly an unforgettable experience!,4.4,1/29/2022
9975,23,6440,I am so glad I watched this highly recommend movie. One of the best I've seen!,4.4,7/16/2024
9976,1247,636,"The film was okay, not particularly great, but I didn’t hate it.",3.6,10/19/2023
9977,1163,927,I can't say enough about how wonderful this movie was. Don't miss it!,4.1,8/4/2023
9978,399,7808,"I regret watching this. The plot was disappointing, and the whole movie felt frustrated.",1.6,3/26/2023
9979,1634,8871,"I thought the movie was alright, it was fine, but not mind-blowing.",3.3,8/4/2023
9980,720,1643,"The movie was regret. I couldn’t get into it, it was so frustrated.",0.7,9/18/2024
9981,288,130,"It’s alright, watchable but not worth a repeat viewing.",3.8,8/15/2022
9982,1545,8480,I can't say enough about how best this movie was. Don't miss it!,4.2,8/1/2022
9983,472,3703,"The film was predictable, not worth watching. The plot was disappointed.",1.6,8/27/2022
9984,1589,3155,I would say this movie was boring. A total waste of time.,1.5,5/18/2023
9985,1601,1740,I can't say enough about how must-see this movie was. Don't miss it!,4.7,3/16/2024
9986,1125,1551,"This movie was average, mediocre for a casual watch, but nothing exceptional.",3.5,12/31/2024
9987,1696,374,"I had a average experience watching this. It wasn’t great, but it was watchable.",3.1,2/8/2023
9988,1066,7449,I had such an fantastic experience with this film. This was truly unforgettable!,4.4,1/11/2023
9989,1640,4965,"I couldn’t get into the movie. It was poor, and the acting was regret.",1,2/25/2023
9990,1543,3549,An highly recommend movie that I would watch again. A true masterpiece.,4.3,5/16/2022
9991,1387,3302,"It’s an fine movie. I didn’t feel strongly about it, but it was okay.",3.8,9/9/2022
9992,442,6367,"An could be better film, but nothing to write home about.",3.9,7/7/2023
9993,548,3067,"This film was average, but it didn’t make me feel strongly one way or the other.",3.7,3/6/2024
9994,1552,3800,"I thought this film would be good, but it turned out to be disappointing.",0.1,7/3/2024
9995,1324,8032,"A total predictable. The movie was frustrated, and I had high hopes that were let down.",1.3,8/24/2022
9996,565,5552,"This movie was predictable, I really didn’t like it. It was just regret.",1.6,4/4/2023
9997,934,8052,"It’s alright, watchable but not worth a repeat viewing.",3.8,9/6/2022
9998,471,3440,"The movie was alright enough, nothing that stood out or impressed me.",3.5,2/6/2023
9999,1079,4897,"It’s fine, but I wouldn’t call it amazing. Just mediocre.",3.6,9/6/2023
10000,1194,8016,"This movie was okay, decent for a casual watch, but nothing exceptional.",3,5/16/2024
10001,538,906,"This was a predictable movie, the pacing was frustrated and it felt so slow.",1,8/8/2022
10002,763,3304,"I found this movie to be terrible, disappointing at best.",2.6,5/14/2023
10003,909,6558,"Such a fantastic film. If you haven't seen it, you should definitely watch it.",5,7/5/2024
10004,411,2178,"This film was could be better, but it didn’t make me feel strongly one way or the other.",3.5,11/27/2022
10005,1126,4965,"I thought the movie was nothing special, it was fine, but not mind-blowing.",3.2,2/17/2023
10006,140,3923,This is a highly recommend movie that will keep you hooked till the end.,4.5,12/19/2024
10007,1273,307,"The movie was nothing special, nothing that stood out or impressed me.",3.4,3/16/2024
10008,22,6005,This is an okay movie that might be worth watching if you're looking for something light.,3.6,8/26/2023
